"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"baseline_30y"
"02/20/2026 23:17:58:214 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"111","0.52","2.81","1.56","1","3.36","1.66","0","670","66","604","0.09850746268656717"
"107","0.52","2.81","1.56","1","3.36","1.66","5","660","80","580","0.12121212121212122"
"100","0.52","2.81","1.56","1","3.36","1.66","22","705","112","593","0.15886524822695036"
"102","0.52","2.81","1.56","1","3.36","1.66","20","585","105","480","0.1794871794871795"
"103","0.52","2.81","1.56","1","3.36","1.66","25","686","116","570","0.16909620991253643"
"106","0.52","2.81","1.56","1","3.36","1.66","14","677","102","575","0.15066469719350073"
"104","0.52","2.81","1.56","1","3.36","1.66","30","620","121","499","0.19516129032258064"
"110","0.52","2.81","1.56","1","3.36","1.66","4","665","55","610","0.08270676691729323"
"99","0.52","2.81","1.56","1","3.36","1.66","28","697","112","585","0.1606886657101865"
"105","0.52","2.81","1.56","1","3.36","1.66","14","659","78","581","0.11836115326251896"
"109","0.52","2.81","1.56","1","3.36","1.66","6","662","86","576","0.1299093655589124"
"108","0.52","2.81","1.56","1","3.36","1.66","10","664","81","583","0.12198795180722892"
"102","0.52","2.81","1.56","1","3.36","1.66","21","584","109","475","0.18664383561643835"
"111","0.52","2.81","1.56","1","3.36","1.66","1","661","68","593","0.10287443267776097"
"106","0.52","2.81","1.56","1","3.36","1.66","15","684","105","579","0.15350877192982457"
"103","0.52","2.81","1.56","1","3.36","1.66","26","687","119","568","0.17321688500727803"
"107","0.52","2.81","1.56","1","3.36","1.66","6","664","84","580","0.12650602409638553"
"100","0.52","2.81","1.56","1","3.36","1.66","23","713","119","594","0.16690042075736325"
"110","0.52","2.81","1.56","1","3.36","1.66","5","663","57","606","0.08597285067873303"
"105","0.52","2.81","1.56","1","3.36","1.66","15","657","78","579","0.1187214611872146"
"99","0.52","2.81","1.56","1","3.36","1.66","29","700","112","588","0.16"
"109","0.52","2.81","1.56","1","3.36","1.66","7","666","88","578","0.13213213213213212"
"102","0.52","2.81","1.56","1","3.36","1.66","22","582","110","472","0.18900343642611683"
"111","0.52","2.81","1.56","1","3.36","1.66","2","652","68","584","0.10429447852760736"
"112","0.52","2.81","1.56","1","3.36","1.66","0","670","71","599","0.10597014925373134"
"107","0.52","2.81","1.56","1","3.36","1.66","7","665","87","578","0.13082706766917293"
"106","0.52","2.81","1.56","1","3.36","1.66","16","685","106","579","0.15474452554744525"
"103","0.52","2.81","1.56","1","3.36","1.66","27","685","121","564","0.17664233576642335"
"105","0.52","2.81","1.56","1","3.36","1.66","16","660","80","580","0.12121212121212122"
"109","0.52","2.81","1.56","1","3.36","1.66","8","664","89","575","0.13403614457831325"
"111","0.52","2.81","1.56","1","3.36","1.66","3","648","70","578","0.10802469135802469"
"107","0.52","2.81","1.56","1","3.36","1.66","8","662","91","571","0.13746223564954682"
"106","0.52","2.81","1.56","1","3.36","1.66","17","686","112","574","0.16326530612244897"
"103","0.52","2.81","1.56","1","3.36","1.66","28","691","122","569","0.17655571635311143"
"109","0.52","2.81","1.56","1","3.36","1.66","9","665","89","576","0.13383458646616542"
"111","0.52","2.81","1.56","1","3.36","1.66","4","648","72","576","0.1111111111111111"
"107","0.52","2.81","1.56","1","3.36","1.66","9","668","95","573","0.14221556886227546"
"108","0.52","2.81","1.56","1","3.36","1.66","11","669","84","585","0.12556053811659193"
"106","0.52","2.81","1.56","1","3.36","1.66","18","683","115","568","0.1683748169838946"
"103","0.52","2.81","1.56","1","3.36","1.66","29","697","128","569","0.1836441893830703"
"110","0.52","2.81","1.56","1","3.36","1.66","6","658","56","602","0.0851063829787234"
"112","0.52","2.81","1.56","1","3.36","1.66","1","657","70","587","0.106544901065449"
"111","0.52","2.81","1.56","1","3.36","1.66","5","645","74","571","0.11472868217054263"
"105","0.52","2.81","1.56","1","3.36","1.66","17","661","80","581","0.12102874432677761"
"100","0.52","2.81","1.56","1","3.36","1.66","24","715","120","595","0.16783216783216784"
"99","0.52","2.81","1.56","1","3.36","1.66","30","696","112","584","0.16091954022988506"
"102","0.52","2.81","1.56","1","3.36","1.66","23","570","105","465","0.18421052631578946"
"109","0.52","2.81","1.56","1","3.36","1.66","10","661","90","571","0.1361573373676248"
"107","0.52","2.81","1.56","1","3.36","1.66","10","667","100","567","0.14992503748125938"
"108","0.52","2.81","1.56","1","3.36","1.66","12","673","87","586","0.12927191679049035"
"106","0.52","2.81","1.56","1","3.36","1.66","19","685","121","564","0.17664233576642335"
"103","0.52","2.81","1.56","1","3.36","1.66","30","693","125","568","0.18037518037518038"
"111","0.52","2.81","1.56","1","3.36","1.66","6","636","74","562","0.11635220125786164"
"110","0.52","2.81","1.56","1","3.36","1.66","7","659","57","602","0.08649468892261002"
"112","0.52","2.81","1.56","1","3.36","1.66","2","658","70","588","0.10638297872340426"
"102","0.52","2.81","1.56","1","3.36","1.66","24","567","101","466","0.1781305114638448"
"105","0.52","2.81","1.56","1","3.36","1.66","18","662","84","578","0.1268882175226586"
"109","0.52","2.81","1.56","1","3.36","1.66","11","662","91","571","0.13746223564954682"
"100","0.52","2.81","1.56","1","3.36","1.66","25","720","121","599","0.16805555555555557"
"107","0.52","2.81","1.56","1","3.36","1.66","11","670","102","568","0.15223880597014924"
"108","0.52","2.81","1.56","1","3.36","1.66","13","672","91","581","0.13541666666666666"
"112","0.52","2.81","1.56","1","3.36","1.66","3","655","71","584","0.1083969465648855"
"106","0.52","2.81","1.56","1","3.36","1.66","20","682","124","558","0.18181818181818182"
"111","0.52","2.81","1.56","1","3.36","1.66","7","640","76","564","0.11875"
"110","0.52","2.81","1.56","1","3.36","1.66","8","664","61","603","0.09186746987951808"
"113","0.52","2.81","1.56","1","3.36","1.66","0","670","71","599","0.10597014925373134"
"102","0.52","2.81","1.56","1","3.36","1.66","25","566","101","465","0.1784452296819788"
"105","0.52","2.81","1.56","1","3.36","1.66","19","666","87","579","0.13063063063063063"
"109","0.52","2.81","1.56","1","3.36","1.66","12","663","91","572","0.13725490196078433"
"114","0.52","2.81","1.56","1","3.36","1.66","0","670","70","600","0.1044776119402985"
"107","0.52","2.81","1.56","1","3.36","1.66","12","670","104","566","0.15522388059701492"
"100","0.52","2.81","1.56","1","3.36","1.66","26","715","122","593","0.17062937062937064"
"108","0.52","2.81","1.56","1","3.36","1.66","14","671","93","578","0.13859910581222057"
"112","0.52","2.81","1.56","1","3.36","1.66","4","656","73","583","0.11128048780487805"
"102","0.52","2.81","1.56","1","3.36","1.66","26","563","101","462","0.17939609236234458"
"111","0.52","2.81","1.56","1","3.36","1.66","8","638","76","562","0.11912225705329153"
"106","0.52","2.81","1.56","1","3.36","1.66","21","687","129","558","0.18777292576419213"
"110","0.52","2.81","1.56","1","3.36","1.66","9","671","64","607","0.09538002980625931"
"113","0.52","2.81","1.56","1","3.36","1.66","1","668","73","595","0.1092814371257485"
"105","0.52","2.81","1.56","1","3.36","1.66","20","660","85","575","0.12878787878787878"
"109","0.52","2.81","1.56","1","3.36","1.66","13","656","91","565","0.13871951219512196"
"107","0.52","2.81","1.56","1","3.36","1.66","13","671","107","564","0.15946348733233978"
"102","0.52","2.81","1.56","1","3.36","1.66","27","565","103","462","0.18230088495575222"
"108","0.52","2.81","1.56","1","3.36","1.66","15","664","94","570","0.14156626506024098"
"111","0.52","2.81","1.56","1","3.36","1.66","9","632","79","553","0.125"
"112","0.52","2.81","1.56","1","3.36","1.66","5","656","72","584","0.10975609756097561"
"100","0.52","2.81","1.56","1","3.36","1.66","27","723","121","602","0.1673582295988935"
"106","0.52","2.81","1.56","1","3.36","1.66","22","696","132","564","0.1896551724137931"
"113","0.52","2.81","1.56","1","3.36","1.66","2","673","76","597","0.11292719167904904"
"110","0.52","2.81","1.56","1","3.36","1.66","10","672","67","605","0.09970238095238096"
"105","0.52","2.81","1.56","1","3.36","1.66","21","656","87","569","0.1326219512195122"
"102","0.52","2.81","1.56","1","3.36","1.66","28","566","104","462","0.18374558303886926"
"108","0.52","2.81","1.56","1","3.36","1.66","16","675","100","575","0.14814814814814814"
"107","0.52","2.81","1.56","1","3.36","1.66","14","671","109","562","0.16244411326378538"
"111","0.52","2.81","1.56","1","3.36","1.66","10","634","83","551","0.1309148264984227"
"106","0.52","2.81","1.56","1","3.36","1.66","23","702","132","570","0.18803418803418803"
"100","0.52","2.81","1.56","1","3.36","1.66","28","722","124","598","0.17174515235457063"
"113","0.52","2.81","1.56","1","3.36","1.66","3","667","79","588","0.1184407796101949"
"102","0.52","2.81","1.56","1","3.36","1.66","29","561","104","457","0.18538324420677363"
"110","0.52","2.81","1.56","1","3.36","1.66","11","675","71","604","0.10518518518518519"
"105","0.52","2.81","1.56","1","3.36","1.66","22","654","92","562","0.14067278287461774"
"107","0.52","2.81","1.56","1","3.36","1.66","15","676","113","563","0.16715976331360946"
"111","0.52","2.81","1.56","1","3.36","1.66","11","635","86","549","0.13543307086614173"
"102","0.52","2.81","1.56","1","3.36","1.66","30","561","106","455","0.1889483065953654"
"106","0.52","2.81","1.56","1","3.36","1.66","24","700","135","565","0.19285714285714287"
"110","0.52","2.81","1.56","1","3.36","1.66","12","677","74","603","0.10930576070901034"
"106","0.52","2.81","1.56","1","3.36","1.66","25","703","138","565","0.19630156472261737"
"110","0.52","2.81","1.56","1","3.36","1.66","13","678","77","601","0.11356932153392331"
"106","0.52","2.81","1.56","1","3.36","1.66","26","700","136","564","0.19428571428571428"
"110","0.52","2.81","1.56","1","3.36","1.66","14","681","80","601","0.11747430249632893"
"106","0.52","2.81","1.56","1","3.36","1.66","27","701","141","560","0.20114122681883023"
"106","0.52","2.81","1.56","1","3.36","1.66","28","695","141","554","0.20287769784172663"
"110","0.52","2.81","1.56","1","3.36","1.66","15","676","82","594","0.12130177514792899"
"112","0.52","2.81","1.56","1","3.36","1.66","6","657","74","583","0.1126331811263318"
"113","0.52","2.81","1.56","1","3.36","1.66","4","666","78","588","0.11711711711711711"
"108","0.52","2.81","1.56","1","3.36","1.66","17","675","102","573","0.1511111111111111"
"109","0.52","2.81","1.56","1","3.36","1.66","14","655","94","561","0.1435114503816794"
"111","0.52","2.81","1.56","1","3.36","1.66","12","641","84","557","0.1310452418096724"
"100","0.52","2.81","1.56","1","3.36","1.66","29","722","124","598","0.17174515235457063"
"106","0.52","2.81","1.56","1","3.36","1.66","29","695","143","552","0.20575539568345325"
"107","0.52","2.81","1.56","1","3.36","1.66","16","678","116","562","0.1710914454277286"
"114","0.52","2.81","1.56","1","3.36","1.66","1","667","69","598","0.10344827586206896"
"105","0.52","2.81","1.56","1","3.36","1.66","23","659","96","563","0.1456752655538695"
"115","0.52","2.81","1.56","1","3.36","1.66","0","670","72","598","0.10746268656716418"
"110","0.52","2.81","1.56","1","3.36","1.66","16","676","81","595","0.11982248520710059"
"109","0.52","2.81","1.56","1","3.36","1.66","15","653","96","557","0.14701378254211334"
"113","0.52","2.81","1.56","1","3.36","1.66","5","662","82","580","0.12386706948640483"
"108","0.52","2.81","1.56","1","3.36","1.66","18","673","103","570","0.15304606240713226"
"107","0.52","2.81","1.56","1","3.36","1.66","17","681","117","564","0.17180616740088106"
"114","0.52","2.81","1.56","1","3.36","1.66","2","663","70","593","0.10558069381598793"
"106","0.52","2.81","1.56","1","3.36","1.66","30","695","143","552","0.20575539568345325"
"100","0.52","2.81","1.56","1","3.36","1.66","30","727","126","601","0.1733149931224209"
"112","0.52","2.81","1.56","1","3.36","1.66","7","657","77","580","0.1171993911719939"
"105","0.52","2.81","1.56","1","3.36","1.66","24","657","96","561","0.1461187214611872"
"111","0.52","2.81","1.56","1","3.36","1.66","13","636","87","549","0.13679245283018868"
"115","0.52","2.81","1.56","1","3.36","1.66","1","667","72","595","0.10794602698650675"
"110","0.52","2.81","1.56","1","3.36","1.66","17","676","83","593","0.1227810650887574"
"108","0.52","2.81","1.56","1","3.36","1.66","19","678","106","572","0.15634218289085547"
"113","0.52","2.81","1.56","1","3.36","1.66","6","659","84","575","0.1274658573596358"
"107","0.52","2.81","1.56","1","3.36","1.66","18","686","122","564","0.17784256559766765"
"114","0.52","2.81","1.56","1","3.36","1.66","3","653","68","585","0.10413476263399694"
"109","0.52","2.81","1.56","1","3.36","1.66","16","655","98","557","0.14961832061068703"
"112","0.52","2.81","1.56","1","3.36","1.66","8","659","80","579","0.12139605462822459"
"111","0.52","2.81","1.56","1","3.36","1.66","14","633","89","544","0.1406003159557662"
"105","0.52","2.81","1.56","1","3.36","1.66","25","659","100","559","0.15174506828528073"
"115","0.52","2.81","1.56","1","3.36","1.66","2","666","71","595","0.1066066066066066"
"110","0.52","2.81","1.56","1","3.36","1.66","18","678","84","594","0.12389380530973451"
"108","0.52","2.81","1.56","1","3.36","1.66","20","679","109","570","0.16053019145802652"
"114","0.52","2.81","1.56","1","3.36","1.66","4","653","70","583","0.10719754977029096"
"111","0.52","2.81","1.56","1","3.36","1.66","15","632","93","539","0.14715189873417722"
"116","0.52","2.81","1.56","1","3.36","1.66","0","670","59","611","0.0880597014925373"
"112","0.52","2.81","1.56","1","3.36","1.66","9","660","80","580","0.12121212121212122"
"113","0.52","2.81","1.56","1","3.36","1.66","7","658","86","572","0.13069908814589665"
"107","0.52","2.81","1.56","1","3.36","1.66","19","689","126","563","0.18287373004354138"
"105","0.52","2.81","1.56","1","3.36","1.66","26","660","101","559","0.15303030303030302"
"117","0.52","2.81","1.56","1","3.36","1.66","0","670","75","595","0.11194029850746269"
"112","0.52","2.81","1.56","1","3.36","1.66","10","657","83","574","0.1263318112633181"
"115","0.52","2.81","1.56","1","3.36","1.66","3","669","72","597","0.10762331838565023"
"105","0.52","2.81","1.56","1","3.36","1.66","27","661","103","558","0.15582450832072617"
"113","0.52","2.81","1.56","1","3.36","1.66","8","658","85","573","0.12917933130699089"
"110","0.52","2.81","1.56","1","3.36","1.66","19","676","84","592","0.1242603550295858"
"114","0.52","2.81","1.56","1","3.36","1.66","5","653","69","584","0.10566615620214395"
"116","0.52","2.81","1.56","1","3.36","1.66","1","664","60","604","0.09036144578313253"
"108","0.52","2.81","1.56","1","3.36","1.66","21","681","111","570","0.16299559471365638"
"112","0.52","2.81","1.56","1","3.36","1.66","11","660","85","575","0.12878787878787878"
"117","0.52","2.81","1.56","1","3.36","1.66","1","668","78","590","0.11676646706586827"
"111","0.52","2.81","1.56","1","3.36","1.66","16","632","97","535","0.15348101265822786"
"115","0.52","2.81","1.56","1","3.36","1.66","4","668","77","591","0.11526946107784432"
"107","0.52","2.81","1.56","1","3.36","1.66","20","689","129","560","0.18722786647314948"
"105","0.52","2.81","1.56","1","3.36","1.66","28","663","107","556","0.16138763197586728"
"113","0.52","2.81","1.56","1","3.36","1.66","9","659","87","572","0.13201820940819423"
"116","0.52","2.81","1.56","1","3.36","1.66","2","657","59","598","0.0898021308980213"
"112","0.52","2.81","1.56","1","3.36","1.66","12","661","86","575","0.13010590015128592"
"114","0.52","2.81","1.56","1","3.36","1.66","6","657","70","587","0.106544901065449"
"117","0.52","2.81","1.56","1","3.36","1.66","2","666","80","586","0.12012012012012012"
"108","0.52","2.81","1.56","1","3.36","1.66","22","682","113","569","0.1656891495601173"
"112","0.52","2.81","1.56","1","3.36","1.66","13","659","88","571","0.13353566009104703"
"113","0.52","2.81","1.56","1","3.36","1.66","10","666","91","575","0.13663663663663664"
"111","0.52","2.81","1.56","1","3.36","1.66","17","630","99","531","0.15714285714285714"
"105","0.52","2.81","1.56","1","3.36","1.66","29","663","108","555","0.16289592760180996"
"115","0.52","2.81","1.56","1","3.36","1.66","5","671","80","591","0.11922503725782414"
"114","0.52","2.81","1.56","1","3.36","1.66","7","660","71","589","0.10757575757575757"
"110","0.52","2.81","1.56","1","3.36","1.66","20","670","86","584","0.12835820895522387"
"105","0.52","2.81","1.56","1","3.36","1.66","30","659","109","550","0.165402124430956"
"111","0.52","2.81","1.56","1","3.36","1.66","18","632","104","528","0.16455696202531644"
"111","0.52","2.81","1.56","1","3.36","1.66","19","628","106","522","0.16878980891719744"
"111","0.52","2.81","1.56","1","3.36","1.66","20","626","106","520","0.16932907348242812"
"107","0.52","2.81","1.56","1","3.36","1.66","21","691","131","560","0.18958031837916064"
"111","0.52","2.81","1.56","1","3.36","1.66","21","626","108","518","0.17252396166134185"
"113","0.52","2.81","1.56","1","3.36","1.66","11","670","95","575","0.1417910447761194"
"115","0.52","2.81","1.56","1","3.36","1.66","6","673","82","591","0.12184249628528974"
"110","0.52","2.81","1.56","1","3.36","1.66","21","665","85","580","0.12781954887218044"
"116","0.52","2.81","1.56","1","3.36","1.66","3","652","62","590","0.0950920245398773"
"114","0.52","2.81","1.56","1","3.36","1.66","8","670","72","598","0.10746268656716418"
"112","0.52","2.81","1.56","1","3.36","1.66","14","660","89","571","0.13484848484848486"
"117","0.52","2.81","1.56","1","3.36","1.66","3","663","83","580","0.12518853695324283"
"108","0.52","2.81","1.56","1","3.36","1.66","23","685","115","570","0.1678832116788321"
"107","0.52","2.81","1.56","1","3.36","1.66","22","688","131","557","0.19040697674418605"
"111","0.52","2.81","1.56","1","3.36","1.66","22","620","111","509","0.17903225806451614"
"110","0.52","2.81","1.56","1","3.36","1.66","22","660","85","575","0.12878787878787878"
"118","0.52","2.81","1.56","1","3.36","1.66","0","670","53","617","0.0791044776119403"
"114","0.52","2.81","1.56","1","3.36","1.66","9","666","75","591","0.11261261261261261"
"112","0.52","2.81","1.56","1","3.36","1.66","15","659","92","567","0.13960546282245828"
"113","0.52","2.81","1.56","1","3.36","1.66","12","675","95","580","0.14074074074074075"
"117","0.52","2.81","1.56","1","3.36","1.66","4","668","85","583","0.12724550898203593"
"115","0.52","2.81","1.56","1","3.36","1.66","7","676","85","591","0.1257396449704142"
"116","0.52","2.81","1.56","1","3.36","1.66","4","653","65","588","0.0995405819295559"
"108","0.52","2.81","1.56","1","3.36","1.66","24","685","119","566","0.17372262773722627"
"111","0.52","2.81","1.56","1","3.36","1.66","23","623","113","510","0.18138041733547353"
"107","0.52","2.81","1.56","1","3.36","1.66","23","689","134","555","0.19448476052249636"
"110","0.52","2.81","1.56","1","3.36","1.66","23","661","89","572","0.1346444780635401"
"118","0.52","2.81","1.56","1","3.36","1.66","1","668","56","612","0.08383233532934131"
"114","0.52","2.81","1.56","1","3.36","1.66","10","670","76","594","0.11343283582089553"
"112","0.52","2.81","1.56","1","3.36","1.66","16","655","95","560","0.1450381679389313"
"113","0.52","2.81","1.56","1","3.36","1.66","13","679","99","580","0.14580265095729014"
"117","0.52","2.81","1.56","1","3.36","1.66","5","668","88","580","0.1317365269461078"
"116","0.52","2.81","1.56","1","3.36","1.66","5","644","66","578","0.10248447204968944"
"115","0.52","2.81","1.56","1","3.36","1.66","8","673","86","587","0.1277860326894502"
"108","0.52","2.81","1.56","1","3.36","1.66","25","679","122","557","0.1796759941089838"
"111","0.52","2.81","1.56","1","3.36","1.66","24","622","113","509","0.18167202572347266"
"107","0.52","2.81","1.56","1","3.36","1.66","24","690","137","553","0.19855072463768117"
"110","0.52","2.81","1.56","1","3.36","1.66","24","660","90","570","0.13636363636363635"
"118","0.52","2.81","1.56","1","3.36","1.66","2","667","58","609","0.08695652173913043"
"114","0.52","2.81","1.56","1","3.36","1.66","11","677","77","600","0.1137370753323486"
"112","0.52","2.81","1.56","1","3.36","1.66","17","656","95","561","0.1448170731707317"
"117","0.52","2.81","1.56","1","3.36","1.66","6","668","91","577","0.13622754491017963"
"116","0.52","2.81","1.56","1","3.36","1.66","6","644","69","575","0.10714285714285714"
"118","0.52","2.81","1.56","1","3.36","1.66","3","666","58","608","0.08708708708708708"
"115","0.52","2.81","1.56","1","3.36","1.66","9","675","90","585","0.13333333333333333"
"110","0.52","2.81","1.56","1","3.36","1.66","25","658","91","567","0.13829787234042554"
"108","0.52","2.81","1.56","1","3.36","1.66","26","676","122","554","0.1804733727810651"
"107","0.52","2.81","1.56","1","3.36","1.66","25","695","142","553","0.20431654676258992"
"118","0.52","2.81","1.56","1","3.36","1.66","4","666","63","603","0.0945945945945946"
"113","0.52","2.81","1.56","1","3.36","1.66","14","686","103","583","0.15014577259475217"
"114","0.52","2.81","1.56","1","3.36","1.66","12","677","84","593","0.1240768094534712"
"112","0.52","2.81","1.56","1","3.36","1.66","18","655","94","561","0.1435114503816794"
"110","0.52","2.81","1.56","1","3.36","1.66","26","660","91","569","0.13787878787878788"
"115","0.52","2.81","1.56","1","3.36","1.66","10","672","91","581","0.13541666666666666"
"117","0.52","2.81","1.56","1","3.36","1.66","7","668","91","577","0.13622754491017963"
"111","0.52","2.81","1.56","1","3.36","1.66","25","624","115","509","0.1842948717948718"
"118","0.52","2.81","1.56","1","3.36","1.66","5","664","65","599","0.09789156626506024"
"112","0.52","2.81","1.56","1","3.36","1.66","19","662","97","565","0.14652567975830816"
"114","0.52","2.81","1.56","1","3.36","1.66","13","678","82","596","0.12094395280235988"
"113","0.52","2.81","1.56","1","3.36","1.66","15","692","104","588","0.15028901734104047"
"107","0.52","2.81","1.56","1","3.36","1.66","26","701","146","555","0.20827389443651925"
"108","0.52","2.81","1.56","1","3.36","1.66","27","682","123","559","0.18035190615835778"
"110","0.52","2.81","1.56","1","3.36","1.66","27","660","92","568","0.1393939393939394"
"117","0.52","2.81","1.56","1","3.36","1.66","8","667","92","575","0.13793103448275862"
"111","0.52","2.81","1.56","1","3.36","1.66","26","623","117","506","0.18780096308186195"
"118","0.52","2.81","1.56","1","3.36","1.66","6","666","68","598","0.1021021021021021"
"112","0.52","2.81","1.56","1","3.36","1.66","20","658","97","561","0.1474164133738602"
"114","0.52","2.81","1.56","1","3.36","1.66","14","673","82","591","0.12184249628528974"
"113","0.52","2.81","1.56","1","3.36","1.66","16","693","105","588","0.15151515151515152"
"110","0.52","2.81","1.56","1","3.36","1.66","28","663","98","565","0.1478129713423831"
"107","0.52","2.81","1.56","1","3.36","1.66","27","707","150","557","0.21216407355021216"
"108","0.52","2.81","1.56","1","3.36","1.66","28","680","129","551","0.18970588235294117"
"111","0.52","2.81","1.56","1","3.36","1.66","27","620","121","499","0.19516129032258064"
"112","0.52","2.81","1.56","1","3.36","1.66","21","665","101","564","0.1518796992481203"
"113","0.52","2.81","1.56","1","3.36","1.66","17","686","107","579","0.15597667638483964"
"114","0.52","2.81","1.56","1","3.36","1.66","15","676","84","592","0.1242603550295858"
"110","0.52","2.81","1.56","1","3.36","1.66","29","661","102","559","0.15431164901664146"
"111","0.52","2.81","1.56","1","3.36","1.66","28","620","126","494","0.2032258064516129"
"108","0.52","2.81","1.56","1","3.36","1.66","29","676","131","545","0.1937869822485207"
"109","0.52","2.81","1.56","1","3.36","1.66","17","656","101","555","0.15396341463414634"
"107","0.52","2.81","1.56","1","3.36","1.66","28","708","153","555","0.21610169491525424"
"114","0.52","2.81","1.56","1","3.36","1.66","16","678","88","590","0.12979351032448377"
"112","0.52","2.81","1.56","1","3.36","1.66","22","666","103","563","0.15465465465465467"
"110","0.52","2.81","1.56","1","3.36","1.66","30","661","102","559","0.15431164901664146"
"113","0.52","2.81","1.56","1","3.36","1.66","18","684","111","573","0.16228070175438597"
"108","0.52","2.81","1.56","1","3.36","1.66","30","672","133","539","0.19791666666666666"
"111","0.52","2.81","1.56","1","3.36","1.66","29","620","133","487","0.21451612903225806"
"109","0.52","2.81","1.56","1","3.36","1.66","18","654","104","550","0.15902140672782875"
"107","0.52","2.81","1.56","1","3.36","1.66","29","704","153","551","0.21732954545454544"
"113","0.52","2.81","1.56","1","3.36","1.66","19","681","114","567","0.16740088105726872"
"112","0.52","2.81","1.56","1","3.36","1.66","23","666","104","562","0.15615615615615616"
"109","0.52","2.81","1.56","1","3.36","1.66","19","655","106","549","0.1618320610687023"
"114","0.52","2.81","1.56","1","3.36","1.66","17","676","90","586","0.13313609467455623"
"111","0.52","2.81","1.56","1","3.36","1.66","30","625","136","489","0.2176"
"107","0.52","2.81","1.56","1","3.36","1.66","30","700","154","546","0.22"
"116","0.52","2.81","1.56","1","3.36","1.66","7","646","69","577","0.10681114551083591"
"120","0.52","2.81","1.56","1","3.36","1.66","0","670","65","605","0.09701492537313433"
"112","0.52","2.81","1.56","1","3.36","1.66","24","665","107","558","0.16090225563909774"
"113","0.52","2.81","1.56","1","3.36","1.66","20","687","116","571","0.16885007278020378"
"119","0.52","2.81","1.56","1","3.36","1.66","0","670","72","598","0.10746268656716418"
"109","0.52","2.81","1.56","1","3.36","1.66","20","657","108","549","0.1643835616438356"
"114","0.52","2.81","1.56","1","3.36","1.66","18","668","90","578","0.1347305389221557"
"118","0.52","2.81","1.56","1","3.36","1.66","7","671","70","601","0.10432190760059612"
"122","0.52","2.81","1.56","1","3.36","1.66","0","670","69","601","0.10298507462686567"
"121","0.52","2.81","1.56","1","3.36","1.66","0","670","68","602","0.10149253731343283"
"112","0.52","2.81","1.56","1","3.36","1.66","25","667","109","558","0.1634182908545727"
"116","0.52","2.81","1.56","1","3.36","1.66","8","646","72","574","0.11145510835913312"
"109","0.52","2.81","1.56","1","3.36","1.66","21","657","108","549","0.1643835616438356"
"114","0.52","2.81","1.56","1","3.36","1.66","19","666","94","572","0.14114114114114115"
"113","0.52","2.81","1.56","1","3.36","1.66","21","694","123","571","0.17723342939481268"
"115","0.52","2.81","1.56","1","3.36","1.66","11","671","93","578","0.13859910581222057"
"118","0.52","2.81","1.56","1","3.36","1.66","8","666","72","594","0.10810810810810811"
"119","0.52","2.81","1.56","1","3.36","1.66","1","660","73","587","0.11060606060606061"
"121","0.52","2.81","1.56","1","3.36","1.66","1","661","68","593","0.10287443267776097"
"117","0.52","2.81","1.56","1","3.36","1.66","9","667","94","573","0.1409295352323838"
"122","0.52","2.81","1.56","1","3.36","1.66","1","663","70","593","0.10558069381598793"
"112","0.52","2.81","1.56","1","3.36","1.66","26","660","111","549","0.16818181818181818"
"116","0.52","2.81","1.56","1","3.36","1.66","9","647","75","572","0.11591962905718702"
"109","0.52","2.81","1.56","1","3.36","1.66","22","657","114","543","0.1735159817351598"
"113","0.52","2.81","1.56","1","3.36","1.66","22","695","126","569","0.18129496402877698"
"114","0.52","2.81","1.56","1","3.36","1.66","20","658","96","562","0.1458966565349544"
"115","0.52","2.81","1.56","1","3.36","1.66","12","672","96","576","0.14285714285714285"
"118","0.52","2.81","1.56","1","3.36","1.66","9","661","73","588","0.11043872919818457"
"119","0.52","2.81","1.56","1","3.36","1.66","2","656","72","584","0.10975609756097561"
"121","0.52","2.81","1.56","1","3.36","1.66","2","661","72","589","0.10892586989409984"
"117","0.52","2.81","1.56","1","3.36","1.66","10","672","99","573","0.14732142857142858"
"122","0.52","2.81","1.56","1","3.36","1.66","2","663","70","593","0.10558069381598793"
"112","0.52","2.81","1.56","1","3.36","1.66","27","657","110","547","0.167427701674277"
"116","0.52","2.81","1.56","1","3.36","1.66","10","647","76","571","0.11746522411128284"
"109","0.52","2.81","1.56","1","3.36","1.66","23","658","116","542","0.1762917933130699"
"114","0.52","2.81","1.56","1","3.36","1.66","21","656","98","558","0.14939024390243902"
"113","0.52","2.81","1.56","1","3.36","1.66","23","699","128","571","0.18311874105865522"
"115","0.52","2.81","1.56","1","3.36","1.66","13","672","100","572","0.1488095238095238"
"118","0.52","2.81","1.56","1","3.36","1.66","10","665","75","590","0.11278195488721804"
"119","0.52","2.81","1.56","1","3.36","1.66","3","660","74","586","0.11212121212121212"
