"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"high_inflow_share_30y"
"02/20/2026 23:18:46:501 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"77","0.7","2.81","1.56","1","3.36","1.66","4","667","64","603","0.095952023988006"
"70","0.7","2.81","1.56","1","3.36","1.66","25","645","150","495","0.23255813953488372"
"69","0.7","2.81","1.56","1","3.36","1.66","23","677","114","563","0.16838995568685378"
"72","0.7","2.81","1.56","1","3.36","1.66","15","651","113","538","0.17357910906298002"
"75","0.7","2.81","1.56","1","3.36","1.66","9","647","94","553","0.14528593508500773"
"68","0.7","2.81","1.56","1","3.36","1.66","24","693","120","573","0.17316017316017315"
"78","0.7","2.81","1.56","1","3.36","1.66","0","670","60","610","0.08955223880597014"
"71","0.7","2.81","1.56","1","3.36","1.66","18","683","115","568","0.1683748169838946"
"77","0.7","2.81","1.56","1","3.36","1.66","5","666","65","601","0.09759759759759759"
"74","0.7","2.81","1.56","1","3.36","1.66","12","623","93","530","0.1492776886035313"
"75","0.7","2.81","1.56","1","3.36","1.66","10","645","98","547","0.15193798449612403"
"70","0.7","2.81","1.56","1","3.36","1.66","26","646","154","492","0.23839009287925697"
"69","0.7","2.81","1.56","1","3.36","1.66","24","678","117","561","0.17256637168141592"
"68","0.7","2.81","1.56","1","3.36","1.66","25","701","123","578","0.1754636233951498"
"78","0.7","2.81","1.56","1","3.36","1.66","1","669","59","610","0.08819133034379671"
"72","0.7","2.81","1.56","1","3.36","1.66","16","658","118","540","0.17933130699088146"
"75","0.7","2.81","1.56","1","3.36","1.66","11","649","101","548","0.15562403697996918"
"71","0.7","2.81","1.56","1","3.36","1.66","19","678","118","560","0.17404129793510326"
"74","0.7","2.81","1.56","1","3.36","1.66","13","624","94","530","0.15064102564102563"
"69","0.7","2.81","1.56","1","3.36","1.66","25","675","117","558","0.17333333333333334"
"70","0.7","2.81","1.56","1","3.36","1.66","27","643","157","486","0.24416796267496113"
"77","0.7","2.81","1.56","1","3.36","1.66","6","667","68","599","0.10194902548725637"
"67","0.7","2.81","1.56","1","3.36","1.66","17","682","111","571","0.1627565982404692"
"68","0.7","2.81","1.56","1","3.36","1.66","26","705","127","578","0.18014184397163122"
"74","0.7","2.81","1.56","1","3.36","1.66","14","626","99","527","0.15814696485623003"
"78","0.7","2.81","1.56","1","3.36","1.66","2","665","61","604","0.09172932330827067"
"75","0.7","2.81","1.56","1","3.36","1.66","12","649","103","546","0.15870570107858242"
"70","0.7","2.81","1.56","1","3.36","1.66","28","643","163","480","0.2534992223950233"
"69","0.7","2.81","1.56","1","3.36","1.66","26","678","123","555","0.18141592920353983"
"74","0.7","2.81","1.56","1","3.36","1.66","15","626","102","524","0.16293929712460065"
"77","0.7","2.81","1.56","1","3.36","1.66","7","671","67","604","0.09985096870342772"
"78","0.7","2.81","1.56","1","3.36","1.66","3","664","64","600","0.0963855421686747"
"67","0.7","2.81","1.56","1","3.36","1.66","18","688","116","572","0.1686046511627907"
"72","0.7","2.81","1.56","1","3.36","1.66","17","661","121","540","0.18305597579425115"
"69","0.7","2.81","1.56","1","3.36","1.66","27","681","125","556","0.18355359765051396"
"68","0.7","2.81","1.56","1","3.36","1.66","27","701","130","571","0.18544935805991442"
"77","0.7","2.81","1.56","1","3.36","1.66","8","661","66","595","0.09984871406959153"
"70","0.7","2.81","1.56","1","3.36","1.66","29","642","166","476","0.2585669781931464"
"75","0.7","2.81","1.56","1","3.36","1.66","13","657","107","550","0.1628614916286149"
"74","0.7","2.81","1.56","1","3.36","1.66","16","623","103","520","0.1653290529695024"
"71","0.7","2.81","1.56","1","3.36","1.66","20","671","121","550","0.18032786885245902"
"73","0.7","2.81","1.56","1","3.36","1.66","15","663","103","560","0.15535444947209653"
"76","0.7","2.81","1.56","1","3.36","1.66","5","650","79","571","0.12153846153846154"
"68","0.7","2.81","1.56","1","3.36","1.66","28","704","131","573","0.18607954545454544"
"75","0.7","2.81","1.56","1","3.36","1.66","14","656","109","547","0.16615853658536586"
"67","0.7","2.81","1.56","1","3.36","1.66","19","680","118","562","0.17352941176470588"
"77","0.7","2.81","1.56","1","3.36","1.66","9","660","68","592","0.10303030303030303"
"72","0.7","2.81","1.56","1","3.36","1.66","18","654","126","528","0.1926605504587156"
"71","0.7","2.81","1.56","1","3.36","1.66","21","668","124","544","0.18562874251497005"
"75","0.7","2.81","1.56","1","3.36","1.66","15","662","115","547","0.17371601208459214"
"70","0.7","2.81","1.56","1","3.36","1.66","30","635","167","468","0.262992125984252"
"73","0.7","2.81","1.56","1","3.36","1.66","16","666","107","559","0.16066066066066065"
"76","0.7","2.81","1.56","1","3.36","1.66","6","651","83","568","0.12749615975422426"
"68","0.7","2.81","1.56","1","3.36","1.66","29","702","131","571","0.1866096866096866"
"75","0.7","2.81","1.56","1","3.36","1.66","16","664","118","546","0.17771084337349397"
"76","0.7","2.81","1.56","1","3.36","1.66","7","650","88","562","0.13538461538461538"
"71","0.7","2.81","1.56","1","3.36","1.66","22","676","129","547","0.1908284023668639"
"74","0.7","2.81","1.56","1","3.36","1.66","17","615","105","510","0.17073170731707318"
"67","0.7","2.81","1.56","1","3.36","1.66","20","679","121","558","0.17820324005891017"
"76","0.7","2.81","1.56","1","3.36","1.66","8","643","91","552","0.14152410575427682"
"75","0.7","2.81","1.56","1","3.36","1.66","17","664","122","542","0.18373493975903615"
"76","0.7","2.81","1.56","1","3.36","1.66","9","643","95","548","0.14774494556765164"
"76","0.7","2.81","1.56","1","3.36","1.66","10","635","95","540","0.14960629921259844"
"74","0.7","2.81","1.56","1","3.36","1.66","18","616","108","508","0.17532467532467533"
"76","0.7","2.81","1.56","1","3.36","1.66","11","629","96","533","0.15262321144674085"
"74","0.7","2.81","1.56","1","3.36","1.66","19","615","111","504","0.18048780487804877"
"77","0.7","2.81","1.56","1","3.36","1.66","10","666","72","594","0.10810810810810811"
"67","0.7","2.81","1.56","1","3.36","1.66","21","677","126","551","0.1861152141802068"
"72","0.7","2.81","1.56","1","3.36","1.66","19","645","124","521","0.19224806201550387"
"71","0.7","2.81","1.56","1","3.36","1.66","23","677","132","545","0.19497784342688332"
"69","0.7","2.81","1.56","1","3.36","1.66","28","678","126","552","0.18584070796460178"
"68","0.7","2.81","1.56","1","3.36","1.66","30","707","136","571","0.19236209335219237"
