scenario,scenario_label,run,step,total_population,muslim_population,non_muslim_population,muslim_share,year
baseline_30y,Baseline calibrated,4,0,670,68,602,0.1014925373134328,2026
baseline_30y,Baseline calibrated,2,0,670,67,603,0.1,2026
baseline_30y,Baseline calibrated,5,0,670,73,597,0.108955223880597,2026
baseline_30y,Baseline calibrated,8,0,670,63,607,0.0940298507462686,2026
baseline_30y,Baseline calibrated,9,0,670,68,602,0.1014925373134328,2026
baseline_30y,Baseline calibrated,7,0,670,51,619,0.0761194029850746,2026
baseline_30y,Baseline calibrated,3,0,670,60,610,0.0895522388059701,2026
baseline_30y,Baseline calibrated,1,0,670,70,600,0.1044776119402985,2026
baseline_30y,Baseline calibrated,6,0,670,51,619,0.0761194029850746,2026
baseline_30y,Baseline calibrated,12,0,670,67,603,0.1,2026
baseline_30y,Baseline calibrated,11,0,670,74,596,0.1104477611940298,2026
baseline_30y,Baseline calibrated,10,0,670,65,605,0.0970149253731343,2026
baseline_30y,Baseline calibrated,3,1,667,64,603,0.095952023988006,2027
baseline_30y,Baseline calibrated,6,1,666,53,613,0.0795795795795795,2027
baseline_30y,Baseline calibrated,7,1,671,54,617,0.0804769001490312,2027
baseline_30y,Baseline calibrated,4,1,675,67,608,0.0992592592592592,2027
baseline_30y,Baseline calibrated,1,1,664,71,593,0.1069277108433734,2027
baseline_30y,Baseline calibrated,5,1,670,76,594,0.1134328358208955,2027
baseline_30y,Baseline calibrated,2,1,671,67,604,0.0998509687034277,2027
baseline_30y,Baseline calibrated,10,1,659,69,590,0.1047040971168437,2027
baseline_30y,Baseline calibrated,12,1,666,69,597,0.1036036036036036,2027
baseline_30y,Baseline calibrated,11,1,675,74,601,0.1096296296296296,2027
baseline_30y,Baseline calibrated,9,1,667,70,597,0.1049475262368815,2027
baseline_30y,Baseline calibrated,8,1,668,65,603,0.0973053892215568,2027
baseline_30y,Baseline calibrated,5,2,663,76,587,0.114630467571644,2028
baseline_30y,Baseline calibrated,6,2,666,55,611,0.0825825825825825,2028
baseline_30y,Baseline calibrated,3,2,656,62,594,0.0945121951219512,2028
baseline_30y,Baseline calibrated,2,2,659,68,591,0.1031866464339908,2028
baseline_30y,Baseline calibrated,1,2,662,72,590,0.1087613293051359,2028
baseline_30y,Baseline calibrated,10,2,657,70,587,0.106544901065449,2028
baseline_30y,Baseline calibrated,4,2,677,71,606,0.104874446085672,2028
baseline_30y,Baseline calibrated,9,2,660,73,587,0.1106060606060606,2028
baseline_30y,Baseline calibrated,3,3,660,63,597,0.0954545454545454,2029
baseline_30y,Baseline calibrated,6,3,660,55,605,0.0833333333333333,2029
baseline_30y,Baseline calibrated,12,2,667,70,597,0.1049475262368815,2028
baseline_30y,Baseline calibrated,1,3,652,70,582,0.107361963190184,2029
baseline_30y,Baseline calibrated,2,3,661,69,592,0.1043872919818457,2029
baseline_30y,Baseline calibrated,4,3,673,75,598,0.1114413075780089,2029
baseline_30y,Baseline calibrated,3,4,659,63,596,0.0955993930197268,2030
baseline_30y,Baseline calibrated,1,4,654,74,580,0.1131498470948012,2030
baseline_30y,Baseline calibrated,2,4,663,73,590,0.1101055806938159,2030
baseline_30y,Baseline calibrated,4,4,673,79,594,0.1173848439821693,2030
baseline_30y,Baseline calibrated,3,5,663,65,598,0.0980392156862745,2031
baseline_30y,Baseline calibrated,1,5,660,74,586,0.1121212121212121,2031
baseline_30y,Baseline calibrated,2,5,664,78,586,0.1174698795180722,2031
baseline_30y,Baseline calibrated,4,5,670,81,589,0.1208955223880597,2031
baseline_30y,Baseline calibrated,7,2,679,54,625,0.0795287187039764,2028
baseline_30y,Baseline calibrated,3,6,666,65,601,0.0975975975975975,2032
baseline_30y,Baseline calibrated,6,4,656,56,600,0.0853658536585365,2030
baseline_30y,Baseline calibrated,12,3,669,70,599,0.1046337817638266,2029
baseline_30y,Baseline calibrated,10,3,652,72,580,0.1104294478527607,2029
baseline_30y,Baseline calibrated,5,3,667,80,587,0.1199400299850075,2029
baseline_30y,Baseline calibrated,11,2,666,75,591,0.1126126126126126,2028
baseline_30y,Baseline calibrated,2,6,671,83,588,0.1236959761549925,2032
baseline_30y,Baseline calibrated,4,6,672,84,588,0.125,2032
baseline_30y,Baseline calibrated,1,6,660,77,583,0.1166666666666666,2032
baseline_30y,Baseline calibrated,8,2,666,70,596,0.1051051051051051,2028
baseline_30y,Baseline calibrated,9,3,658,76,582,0.1155015197568389,2029
baseline_30y,Baseline calibrated,3,7,666,66,600,0.0990990990990991,2033
baseline_30y,Baseline calibrated,2,7,676,89,587,0.1316568047337278,2033
baseline_30y,Baseline calibrated,4,7,672,87,585,0.1294642857142857,2033
baseline_30y,Baseline calibrated,3,8,660,68,592,0.103030303030303,2034
baseline_30y,Baseline calibrated,6,5,652,60,592,0.0920245398773006,2031
baseline_30y,Baseline calibrated,7,3,680,59,621,0.0867647058823529,2029
baseline_30y,Baseline calibrated,12,4,655,71,584,0.1083969465648855,2030
baseline_30y,Baseline calibrated,4,8,670,89,581,0.1328358208955224,2034
baseline_30y,Baseline calibrated,2,8,678,91,587,0.1342182890855457,2034
baseline_30y,Baseline calibrated,8,3,665,72,593,0.1082706766917293,2029
baseline_30y,Baseline calibrated,1,7,667,81,586,0.12143928035982,2033
baseline_30y,Baseline calibrated,9,4,659,77,582,0.1168437025796661,2030
baseline_30y,Baseline calibrated,11,3,662,76,586,0.1148036253776435,2029
baseline_30y,Baseline calibrated,2,9,678,93,585,0.1371681415929203,2035
baseline_30y,Baseline calibrated,3,9,661,69,592,0.1043872919818457,2035
baseline_30y,Baseline calibrated,5,4,661,80,581,0.1210287443267776,2030
baseline_30y,Baseline calibrated,9,5,657,84,573,0.1278538812785388,2031
baseline_30y,Baseline calibrated,4,9,667,91,576,0.136431784107946,2035
baseline_30y,Baseline calibrated,2,10,676,95,581,0.1405325443786982,2036
baseline_30y,Baseline calibrated,6,6,652,59,593,0.0904907975460122,2032
baseline_30y,Baseline calibrated,8,4,666,77,589,0.1156156156156156,2030
baseline_30y,Baseline calibrated,12,5,660,72,588,0.109090909090909,2031
baseline_30y,Baseline calibrated,1,8,668,81,587,0.1212574850299401,2034
baseline_30y,Baseline calibrated,3,10,666,68,598,0.1021021021021021,2036
baseline_30y,Baseline calibrated,10,4,653,73,580,0.111791730474732,2030
baseline_30y,Baseline calibrated,7,4,675,57,618,0.0844444444444444,2030
baseline_30y,Baseline calibrated,1,9,668,82,586,0.122754491017964,2035
baseline_30y,Baseline calibrated,12,6,666,77,589,0.1156156156156156,2032
baseline_30y,Baseline calibrated,2,11,675,97,578,0.1437037037037037,2037
baseline_30y,Baseline calibrated,8,5,665,80,585,0.1203007518796992,2031
baseline_30y,Baseline calibrated,11,4,662,77,585,0.1163141993957704,2030
baseline_30y,Baseline calibrated,6,7,651,60,591,0.0921658986175115,2033
baseline_30y,Baseline calibrated,9,6,656,83,573,0.1265243902439024,2032
baseline_30y,Baseline calibrated,3,11,665,70,595,0.1052631578947368,2037
baseline_30y,Baseline calibrated,5,5,658,82,576,0.1246200607902735,2031
baseline_30y,Baseline calibrated,4,10,663,92,571,0.138763197586727,2036
baseline_30y,Baseline calibrated,12,7,670,79,591,0.117910447761194,2033
baseline_30y,Baseline calibrated,1,10,670,82,588,0.1223880597014925,2036
baseline_30y,Baseline calibrated,10,5,661,75,586,0.113464447806354,2031
baseline_30y,Baseline calibrated,2,12,679,100,579,0.1472754050073637,2038
baseline_30y,Baseline calibrated,4,11,658,93,565,0.1413373860182371,2037
baseline_30y,Baseline calibrated,8,6,663,82,581,0.1236802413273001,2032
baseline_30y,Baseline calibrated,3,12,664,73,591,0.1099397590361445,2038
baseline_30y,Baseline calibrated,5,6,656,83,573,0.1265243902439024,2032
baseline_30y,Baseline calibrated,11,5,662,78,584,0.1178247734138972,2031
baseline_30y,Baseline calibrated,9,7,654,88,566,0.1345565749235474,2033
baseline_30y,Baseline calibrated,7,5,672,58,614,0.0863095238095238,2031
baseline_30y,Baseline calibrated,12,8,672,82,590,0.1220238095238095,2034
baseline_30y,Baseline calibrated,6,8,654,60,594,0.091743119266055,2034
baseline_30y,Baseline calibrated,1,11,673,84,589,0.1248142644873699,2037
baseline_30y,Baseline calibrated,8,7,658,88,570,0.1337386018237082,2033
baseline_30y,Baseline calibrated,4,12,658,94,564,0.1428571428571428,2038
baseline_30y,Baseline calibrated,7,6,671,63,608,0.0938897168405365,2032
baseline_30y,Baseline calibrated,11,6,658,79,579,0.1200607902735562,2032
baseline_30y,Baseline calibrated,5,7,661,86,575,0.1301059001512859,2033
baseline_30y,Baseline calibrated,6,9,653,62,591,0.0949464012251148,2035
baseline_30y,Baseline calibrated,9,8,652,93,559,0.1426380368098159,2034
baseline_30y,Baseline calibrated,10,6,654,75,579,0.1146788990825688,2032
baseline_30y,Baseline calibrated,2,13,672,100,572,0.1488095238095238,2039
baseline_30y,Baseline calibrated,12,9,679,83,596,0.1222385861561119,2035
baseline_30y,Baseline calibrated,1,12,677,86,591,0.1270310192023633,2038
baseline_30y,Baseline calibrated,3,13,665,72,593,0.1082706766917293,2039
baseline_30y,Baseline calibrated,11,7,655,81,574,0.1236641221374045,2033
baseline_30y,Baseline calibrated,6,10,653,62,591,0.0949464012251148,2036
baseline_30y,Baseline calibrated,10,7,646,77,569,0.1191950464396284,2033
baseline_30y,Baseline calibrated,4,13,657,96,561,0.1461187214611872,2039
baseline_30y,Baseline calibrated,2,14,680,107,573,0.1573529411764705,2040
baseline_30y,Baseline calibrated,5,8,663,87,576,0.1312217194570135,2034
baseline_30y,Baseline calibrated,1,13,681,88,593,0.1292217327459618,2039
baseline_30y,Baseline calibrated,9,9,649,96,553,0.147919876733436,2035
baseline_30y,Baseline calibrated,12,10,677,84,593,0.1240768094534712,2036
baseline_30y,Baseline calibrated,7,7,675,65,610,0.0962962962962963,2033
baseline_30y,Baseline calibrated,10,8,647,79,568,0.1221020092735703,2034
baseline_30y,Baseline calibrated,3,14,666,72,594,0.1081081081081081,2040
baseline_30y,Baseline calibrated,8,8,660,90,570,0.1363636363636363,2034
baseline_30y,Baseline calibrated,4,14,655,99,556,0.1511450381679389,2040
baseline_30y,Baseline calibrated,1,14,681,89,592,0.1306901615271659,2040
baseline_30y,Baseline calibrated,9,10,646,98,548,0.1517027863777089,2036
baseline_30y,Baseline calibrated,12,11,679,85,594,0.1251840942562592,2037
baseline_30y,Baseline calibrated,6,11,651,61,590,0.0937019969278033,2037
baseline_30y,Baseline calibrated,5,9,662,88,574,0.1329305135951661,2035
baseline_30y,Baseline calibrated,4,15,662,103,559,0.1555891238670695,2041
baseline_30y,Baseline calibrated,1,15,681,90,591,0.13215859030837,2041
baseline_30y,Baseline calibrated,3,15,666,74,592,0.1111111111111111,2041
baseline_30y,Baseline calibrated,2,15,680,110,570,0.1617647058823529,2041
baseline_30y,Baseline calibrated,10,9,648,81,567,0.125,2035
baseline_30y,Baseline calibrated,8,9,657,91,566,0.1385083713850837,2035
baseline_30y,Baseline calibrated,12,12,679,90,589,0.1325478645066274,2038
baseline_30y,Baseline calibrated,5,10,665,90,575,0.1353383458646616,2036
baseline_30y,Baseline calibrated,9,11,653,99,554,0.1516079632465543,2037
baseline_30y,Baseline calibrated,4,16,663,103,560,0.1553544494720965,2042
baseline_30y,Baseline calibrated,1,16,676,88,588,0.1301775147928994,2042
baseline_30y,Baseline calibrated,11,8,653,82,571,0.1255742725880551,2034
baseline_30y,Baseline calibrated,7,8,673,65,608,0.0965824665676077,2034
baseline_30y,Baseline calibrated,9,12,654,102,552,0.1559633027522936,2038
baseline_30y,Baseline calibrated,8,10,655,93,562,0.1419847328244274,2036
baseline_30y,Baseline calibrated,2,16,685,112,573,0.1635036496350365,2042
baseline_30y,Baseline calibrated,3,16,666,75,591,0.1126126126126126,2042
baseline_30y,Baseline calibrated,6,12,655,65,590,0.099236641221374,2038
baseline_30y,Baseline calibrated,5,11,670,95,575,0.1417910447761194,2037
baseline_30y,Baseline calibrated,12,13,685,92,593,0.1343065693430657,2039
baseline_30y,Baseline calibrated,9,13,651,106,545,0.162826420890937,2039
baseline_30y,Baseline calibrated,10,10,645,82,563,0.1271317829457364,2036
baseline_30y,Baseline calibrated,4,17,665,104,561,0.156390977443609,2043
baseline_30y,Baseline calibrated,11,9,650,86,564,0.1323076923076923,2035
baseline_30y,Baseline calibrated,8,11,658,96,562,0.1458966565349544,2037
baseline_30y,Baseline calibrated,3,17,660,76,584,0.1151515151515151,2043
baseline_30y,Baseline calibrated,1,17,675,92,583,0.1362962962962963,2043
baseline_30y,Baseline calibrated,2,17,687,114,573,0.1659388646288209,2043
baseline_30y,Baseline calibrated,5,12,674,93,581,0.1379821958456973,2038
baseline_30y,Baseline calibrated,7,9,676,66,610,0.0976331360946745,2035
baseline_30y,Baseline calibrated,6,13,664,66,598,0.0993975903614457,2039
baseline_30y,Baseline calibrated,9,14,652,107,545,0.1641104294478527,2040
baseline_30y,Baseline calibrated,8,12,655,97,558,0.1480916030534351,2038
baseline_30y,Baseline calibrated,2,18,688,116,572,0.1686046511627907,2044
baseline_30y,Baseline calibrated,1,18,679,94,585,0.1384388807069219,2044
baseline_30y,Baseline calibrated,4,18,665,103,562,0.1548872180451128,2044
baseline_30y,Baseline calibrated,11,10,652,88,564,0.1349693251533742,2036
baseline_30y,Baseline calibrated,12,14,683,94,589,0.1376281112737921,2040
baseline_30y,Baseline calibrated,10,11,648,81,567,0.125,2037
baseline_30y,Baseline calibrated,3,18,661,75,586,0.113464447806354,2044
baseline_30y,Baseline calibrated,5,13,675,96,579,0.1422222222222222,2039
baseline_30y,Baseline calibrated,7,10,684,69,615,0.1008771929824561,2036
baseline_30y,Baseline calibrated,6,14,664,67,597,0.1009036144578313,2040
baseline_30y,Baseline calibrated,1,19,670,93,577,0.1388059701492537,2045
baseline_30y,Baseline calibrated,8,13,650,100,550,0.1538461538461538,2039
baseline_30y,Baseline calibrated,9,15,649,110,539,0.1694915254237288,2041
baseline_30y,Baseline calibrated,2,19,687,119,568,0.173216885007278,2045
baseline_30y,Baseline calibrated,12,15,684,96,588,0.1403508771929824,2041
baseline_30y,Baseline calibrated,5,14,671,98,573,0.1460506706408345,2040
baseline_30y,Baseline calibrated,11,11,651,87,564,0.1336405529953917,2037
baseline_30y,Baseline calibrated,10,12,652,80,572,0.1226993865030674,2038
baseline_30y,Baseline calibrated,3,19,661,78,583,0.1180030257186081,2045
baseline_30y,Baseline calibrated,4,19,667,105,562,0.1574212893553223,2045
baseline_30y,Baseline calibrated,9,16,645,108,537,0.1674418604651162,2042
baseline_30y,Baseline calibrated,8,14,656,105,551,0.1600609756097561,2040
baseline_30y,Baseline calibrated,12,16,687,100,587,0.1455604075691411,2042
baseline_30y,Baseline calibrated,2,20,683,121,562,0.1771595900439238,2046
baseline_30y,Baseline calibrated,1,20,674,94,580,0.1394658753709199,2046
baseline_30y,Baseline calibrated,5,15,672,101,571,0.150297619047619,2041
baseline_30y,Baseline calibrated,9,17,649,112,537,0.172573189522342,2043
baseline_30y,Baseline calibrated,11,12,649,88,561,0.135593220338983,2038
baseline_30y,Baseline calibrated,8,15,656,108,548,0.1646341463414634,2041
baseline_30y,Baseline calibrated,7,11,677,71,606,0.104874446085672,2037
baseline_30y,Baseline calibrated,10,13,647,84,563,0.1298299845440494,2039
baseline_30y,Baseline calibrated,5,16,672,102,570,0.1517857142857142,2042
baseline_30y,Baseline calibrated,3,20,656,78,578,0.1189024390243902,2046
baseline_30y,Baseline calibrated,2,21,685,124,561,0.181021897810219,2047
baseline_30y,Baseline calibrated,4,20,664,109,555,0.164156626506024,2046
baseline_30y,Baseline calibrated,6,15,663,71,592,0.1070889894419306,2041
baseline_30y,Baseline calibrated,11,13,650,93,557,0.143076923076923,2039
baseline_30y,Baseline calibrated,12,17,689,104,585,0.1509433962264151,2043
baseline_30y,Baseline calibrated,9,18,648,114,534,0.1759259259259259,2044
baseline_30y,Baseline calibrated,1,21,671,98,573,0.1460506706408345,2047
baseline_30y,Baseline calibrated,8,16,655,112,543,0.1709923664122137,2042
baseline_30y,Baseline calibrated,10,14,650,86,564,0.1323076923076923,2040
baseline_30y,Baseline calibrated,3,21,658,80,578,0.121580547112462,2047
baseline_30y,Baseline calibrated,5,17,672,102,570,0.1517857142857142,2043
baseline_30y,Baseline calibrated,2,22,686,127,559,0.1851311953352769,2048
baseline_30y,Baseline calibrated,7,12,680,74,606,0.1088235294117647,2038
baseline_30y,Baseline calibrated,4,21,666,112,554,0.1681681681681681,2047
baseline_30y,Baseline calibrated,9,19,649,116,533,0.1787365177195685,2045
baseline_30y,Baseline calibrated,8,17,650,114,536,0.1753846153846154,2043
baseline_30y,Baseline calibrated,1,22,671,102,569,0.1520119225037257,2048
baseline_30y,Baseline calibrated,10,15,648,91,557,0.1404320987654321,2041
baseline_30y,Baseline calibrated,3,22,664,82,582,0.1234939759036144,2048
baseline_30y,Baseline calibrated,12,18,690,107,583,0.1550724637681159,2044
baseline_30y,Baseline calibrated,5,18,664,101,563,0.1521084337349397,2044
baseline_30y,Baseline calibrated,11,14,648,95,553,0.1466049382716049,2040
baseline_30y,Baseline calibrated,6,16,658,70,588,0.1063829787234042,2042
baseline_30y,Baseline calibrated,2,23,692,132,560,0.1907514450867052,2049
baseline_30y,Baseline calibrated,3,23,665,85,580,0.1278195488721804,2049
baseline_30y,Baseline calibrated,12,19,687,108,579,0.1572052401746725,2045
baseline_30y,Baseline calibrated,8,18,648,117,531,0.1805555555555555,2044
baseline_30y,Baseline calibrated,1,23,677,105,572,0.155096011816839,2049
baseline_30y,Baseline calibrated,7,13,685,77,608,0.1124087591240875,2039
baseline_30y,Baseline calibrated,5,19,663,105,558,0.1583710407239819,2045
baseline_30y,Baseline calibrated,4,22,665,116,549,0.1744360902255639,2048
baseline_30y,Baseline calibrated,9,20,653,120,533,0.1837672281776416,2046
